event_id,shipment_id,event_type,event_timestamp,carrier_hub,ingestion_date,attempt_number,attempt_result
e34d9beb-0017-466c-b5ea-5510126c872d,SHP-ORPHAN-952934,HUB_SCAN,2013-08-10T21:17:22.490670,VAN-HUB-02,2013-08-10,,
63f092d4-361a-4abf-931f-24ed8a9dc19c,SHP-ORPHAN-996904,HUB_SCAN,2020-02-23T22:49:26.487673,VAN-HUB-01,2020-02-23,,
f0dbc682-ef3c-4821-8f60-6de260e3f142,SHP-ORPHAN-098120,HUB_SCAN,2020-08-21T20:17:14.618930,ATL-HUB-01,2020-08-21,,
a7402669-c870-431b-85d7-14c8b1647790,SHP-ORPHAN-072598,HUB_SCAN,2024-12-05T13:05:57.801277,MTL-HUB-02,2024-12-05,,
bd1d65c5-edae-4c2d-b2ae-884fe25d60e4,SHP-ORPHAN-468050,HUB_SCAN,2012-10-27T21:05:58.925937,GTA-HUB-02,2012-10-27,,
1701d656-6558-4485-9ca1-1395ee4940c6,SHP-ORPHAN-840691,HUB_SCAN,2019-06-16T03:01:50.213277,CAL-HUB-01,2019-06-16,,
bcad802d-d83a-4a8c-8c2a-f9dc6159d33b,SHP-ORPHAN-477643,HUB_SCAN,2012-10-03T13:48:59.795058,GTA-HUB-02,2012-10-03,,
13f7dbf9-6c31-46ed-b264-1fb29c35d312,SHP-ORPHAN-770879,HUB_SCAN,2026-02-21T00:05:28.651901,GTA-HUB-01,2026-02-21,,
767592ec-267a-46bb-bff1-aade968aa296,SHP-ORPHAN-562099,HUB_SCAN,2023-05-26T12:18:25.124737,ATL-HUB-01,2023-05-26,,
5cc195b6-b899-4ecc-8e1c-3482f6cbc047,SHP-ORPHAN-905139,HUB_SCAN,2017-09-23T01:40:03.612884,VAN-HUB-01,2017-09-23,,
e1384ed5-f1a7-4fc5-9429-7063fbbe3817,SHP-ORPHAN-222715,HUB_SCAN,2017-08-31T23:33:18.601148,MTL-HUB-01,2017-08-31,,
8571d445-93fd-49c9-b7a0-d8cec019b34b,SHP-ORPHAN-965570,HUB_SCAN,2016-08-06T00:51:08.357788,VAN-HUB-02,2016-08-06,,
2c447a54-2ad6-4091-9143-b92df0872026,SHP-ORPHAN-955318,HUB_SCAN,2025-01-12T10:46:16.257373,GTA-HUB-01,2025-01-12,,
03d76d8b-a71c-4199-80e9-af52bcace326,SHP-ORPHAN-763127,HUB_SCAN,2019-11-09T20:03:18.054070,MTL-HUB-02,2019-11-09,,
152d7ce8-b94a-4136-9663-18f0292b4983,SHP-ORPHAN-887275,HUB_SCAN,2015-03-20T15:44:32.749271,VAN-HUB-01,2015-03-20,,
4fdf0b1f-b6ec-4f53-99a1-39bc2ddca766,SHP-ORPHAN-899929,HUB_SCAN,2023-01-26T18:03:05.276012,MTL-HUB-01,2023-01-26,,
97304cec-5139-4c08-874c-47a343d5ea75,SHP-ORPHAN-485599,HUB_SCAN,2024-09-19T09:11:22.334226,ATL-HUB-01,2024-09-19,,
f4e5b641-12f4-409e-97ed-519d19754052,SHP-ORPHAN-417735,HUB_SCAN,2022-05-29T16:08:13.693134,GTA-HUB-02,2022-05-29,,
af129987-681b-488f-adc0-57031a632d63,SHP-ORPHAN-185271,HUB_SCAN,2025-02-27T03:03:20.644133,EDM-HUB-01,2025-02-27,,
3f718fd7-2345-4fff-aca3-2108ae4f1f8d,SHP-ORPHAN-990692,HUB_SCAN,2020-12-20T19:57:14.999557,MTL-HUB-02,2020-12-20,,
868180b7-726d-4306-967c-d0b85b0167da,SHP-ORPHAN-801042,HUB_SCAN,2016-07-22T12:17:02.006329,GTA-HUB-02,2016-07-22,,
be24e51a-f4f6-4633-81bc-8989f68b049a,SHP-ORPHAN-300803,HUB_SCAN,2023-09-08T21:20:40.605704,CAL-HUB-01,2023-09-08,,
b4188b5e-fcd6-4450-a824-a48ccf106ae8,SHP-ORPHAN-726812,HUB_SCAN,2019-11-27T07:50:18.831411,GTA-HUB-02,2019-11-27,,
01d475f8-b70f-4f6c-9b5b-43077538fd81,SHP-ORPHAN-495141,HUB_SCAN,2017-07-04T18:29:18.696329,VAN-HUB-01,2017-07-04,,
024f2928-8b76-40cf-b9b2-5fa7b3fbb4b2,SHP-ORPHAN-030325,HUB_SCAN,2021-07-13T23:01:10.894444,MTL-HUB-01,2021-07-13,,
278caf86-890a-4e9b-86f8-56c995a3a3f8,SHP-ORPHAN-849929,HUB_SCAN,2021-02-04T13:30:26.943128,VAN-HUB-02,2021-02-04,,
0e58236a-5c73-4f71-9a5d-0029b39c407f,SHP-ORPHAN-632447,HUB_SCAN,2012-06-12T22:58:44.817141,MTL-HUB-02,2012-06-12,,
0d946fb1-e010-4907-92d3-b083377dca2f,SHP-ORPHAN-150601,HUB_SCAN,2023-01-11T04:56:59.094033,VAN-HUB-01,2023-01-11,,
57514434-8652-4244-960f-fdabd0314506,SHP-ORPHAN-261168,HUB_SCAN,2011-11-12T03:58:28.039457,MTL-HUB-01,2011-11-12,,
a52f5a9d-f188-46a4-8108-ba6d7cdc160a,SHP-ORPHAN-771146,HUB_SCAN,2014-05-13T16:14:29.997638,CAL-HUB-01,2014-05-13,,
c0b65e2a-db4e-447d-8319-6a8b5140194b,SHP-ORPHAN-523710,HUB_SCAN,2020-09-14T19:13:11.672841,GTA-HUB-02,2020-09-14,,
494d841a-202d-4a8b-b022-cd47c2966bbf,SHP-ORPHAN-331953,HUB_SCAN,2022-05-22T22:56:13.739671,GTA-HUB-03,2022-05-22,,
dee7ea71-9513-46e4-ae8f-af81b82554bd,SHP-ORPHAN-832507,HUB_SCAN,2013-10-26T01:57:10.560750,MTL-HUB-02,2013-10-26,,
271432a6-d9c6-4716-81af-b25aadcf334c,SHP-ORPHAN-842688,HUB_SCAN,2019-06-06T11:30:23.737964,GTA-HUB-02,2019-06-06,,
fc94cecf-a2d3-4bdb-abdd-553c9bb59b5e,SHP-ORPHAN-949869,HUB_SCAN,2026-02-12T02:19:13.232187,MTL-HUB-02,2026-02-12,,
3b56a693-d19f-4d24-8d10-d0e612ccd95e,SHP-ORPHAN-267232,HUB_SCAN,2013-11-10T00:10:00.868116,GTA-HUB-02,2013-11-10,,
329b227d-0240-4d4d-a85b-15f1416f5119,SHP-ORPHAN-540052,HUB_SCAN,2015-01-08T19:43:43.778957,VAN-HUB-01,2015-01-08,,
2c201f82-e718-4ea7-802f-9050387a24af,SHP-ORPHAN-961737,HUB_SCAN,2012-05-02T13:45:26.499199,ATL-HUB-01,2012-05-02,,
20293cb5-1199-4c39-8939-9b0f58ec8fcb,SHP-ORPHAN-318925,HUB_SCAN,2020-05-05T20:01:26.834732,GTA-HUB-03,2020-05-05,,
b4754566-b982-46c6-a53c-40e405b459dd,SHP-ORPHAN-817035,HUB_SCAN,2024-11-11T12:37:24.487986,MTL-HUB-02,2024-11-11,,
c8a435fc-533b-4ce7-a85e-232d63119061,SHP-ORPHAN-975058,HUB_SCAN,2019-08-28T08:21:20.642250,EDM-HUB-01,2019-08-28,,
c6a4f161-2766-47a8-9f46-cb90506775ca,SHP-ORPHAN-615991,HUB_SCAN,2022-03-15T22:12:40.581728,GTA-HUB-03,2022-03-15,,
e19923b6-bef7-4b86-b97a-7bd43fe549d8,SHP-ORPHAN-640377,HUB_SCAN,2017-03-29T19:10:51.738442,VAN-HUB-01,2017-03-29,,
7b4c9b36-c83b-4aac-a498-b87963da4829,SHP-ORPHAN-857351,HUB_SCAN,2025-02-09T06:30:10.415676,MTL-HUB-02,2025-02-09,,
2ec2bb69-4731-4687-b1e8-a744a08c741a,SHP-ORPHAN-219453,HUB_SCAN,2021-02-25T01:50:52.585202,VAN-HUB-02,2021-02-25,,
82177cd2-a581-4e5f-830c-f77412e14d7e,SHP-ORPHAN-727523,HUB_SCAN,2017-05-07T04:41:49.665755,GTA-HUB-02,2017-05-07,,
53b730c3-3da4-41bd-ad1d-21ff56252e4b,SHP-ORPHAN-428904,HUB_SCAN,2017-03-29T14:36:46.129208,MTL-HUB-01,2017-03-29,,
1b7f359f-beb0-4a76-b204-de0b27944347,SHP-ORPHAN-109908,HUB_SCAN,2019-08-02T09:29:19.237906,ATL-HUB-01,2019-08-02,,
23092ff5-e592-4b03-a805-2984967ebe74,SHP-ORPHAN-004368,HUB_SCAN,2018-03-09T15:48:23.250919,VAN-HUB-02,2018-03-09,,
8b11fa3f-495a-4e57-ada5-aea8a501446b,SHP-ORPHAN-000308,HUB_SCAN,2026-02-05T15:31:54.155291,CAL-HUB-01,2026-02-05,,
ed2c054e-3058-492f-a36b-6676da036615,SHP-ORPHAN-709767,HUB_SCAN,2020-09-30T18:53:39.234228,EDM-HUB-01,2020-09-30,,
dd720b4d-3359-4081-ac2a-d3a2c8d670a3,SHP-ORPHAN-373363,HUB_SCAN,2017-08-18T13:33:38.231976,VAN-HUB-01,2017-08-18,,
453b3907-6220-4378-bff6-25faac148938,SHP-ORPHAN-795609,HUB_SCAN,2025-05-19T02:05:28.453756,EDM-HUB-01,2025-05-19,,
483e2e4d-7c67-40ba-96ef-781755715ce5,SHP-ORPHAN-366497,HUB_SCAN,2025-10-14T08:17:39.887995,CAL-HUB-01,2025-10-14,,
d65c75f3-d355-4630-9335-dce4d1679cdc,SHP-ORPHAN-958762,HUB_SCAN,2022-07-01T13:48:24.293447,ATL-HUB-01,2022-07-01,,
68e8ca33-c43f-46b1-a9bd-ead000e8caa7,SHP-ORPHAN-314576,HUB_SCAN,2012-01-13T18:27:07.912813,VAN-HUB-01,2012-01-13,,
7a7fdbd1-38d3-40be-bbd9-185bf6f1207c,SHP-ORPHAN-059660,HUB_SCAN,2024-08-17T02:10:54.654239,VAN-HUB-01,2024-08-17,,
914c3281-3d31-41d9-8909-7f2b9892b626,SHP-ORPHAN-030002,HUB_SCAN,2021-03-31T16:56:00.535534,MTL-HUB-02,2021-03-31,,
54a3ffe1-a49f-4d39-88c0-68a6f54f63b4,SHP-ORPHAN-223129,HUB_SCAN,2019-10-23T15:37:24.433219,VAN-HUB-01,2019-10-23,,
2756fced-3058-4651-8555-d0942a575671,SHP-ORPHAN-079994,HUB_SCAN,2024-02-02T06:03:27.982308,VAN-HUB-01,2024-02-02,,
0da83a74-2134-4a38-9af8-3465849ac519,SHP-ORPHAN-379463,HUB_SCAN,2014-05-01T16:15:28.645574,GTA-HUB-02,2014-05-01,,
b5cc3525-8257-42b6-885b-347671f4402f,SHP-ORPHAN-574901,HUB_SCAN,2017-07-12T20:18:58.460336,MTL-HUB-01,2017-07-12,,
18e1d906-a168-49fc-8e4c-d3df4056231d,SHP-ORPHAN-466499,HUB_SCAN,2017-07-19T03:53:32.647882,GTA-HUB-03,2017-07-19,,
7340b653-d180-4c62-bab8-741ba6d75c4e,SHP-ORPHAN-581529,HUB_SCAN,2021-02-15T01:45:16.107228,VAN-HUB-01,2021-02-15,,
2b5815fe-583a-4537-9fff-15447f7b4b05,SHP-ORPHAN-865544,HUB_SCAN,2017-06-28T18:07:44.395409,GTA-HUB-03,2017-06-28,,
37ed13d0-b254-4582-968f-050d39b047f5,SHP-ORPHAN-823917,HUB_SCAN,2024-10-22T06:33:11.216154,ATL-HUB-01,2024-10-22,,
cbf80fe9-d589-4067-9d42-33cdf548f0a9,SHP-ORPHAN-998324,HUB_SCAN,2021-09-14T07:56:49.613142,VAN-HUB-01,2021-09-14,,
dfa812ad-f58b-4186-987c-552d32450d60,SHP-ORPHAN-994263,HUB_SCAN,2023-01-19T23:24:29.481799,MTL-HUB-02,2023-01-19,,
d850a4c5-7321-4f7e-8afd-5150ffbcfca1,SHP-ORPHAN-297321,HUB_SCAN,2013-11-06T22:44:51.327215,VAN-HUB-01,2013-11-06,,
c08412ad-a9e3-4d48-829c-795f2aff1eaa,SHP-ORPHAN-583450,HUB_SCAN,2012-05-03T15:23:27.167563,MTL-HUB-01,2012-05-03,,
5092b1b8-a5aa-4d66-8171-aeebec159dde,SHP-ORPHAN-412001,HUB_SCAN,2013-04-12T07:07:04.630261,VAN-HUB-01,2013-04-12,,
ef8890bd-e7c2-48ca-9594-aa1de60357b7,SHP-ORPHAN-581378,HUB_SCAN,2016-08-12T15:41:57.480792,EDM-HUB-01,2016-08-12,,
d4679c52-7b7b-40d9-b6f6-3757b09b6c58,SHP-ORPHAN-700090,HUB_SCAN,2015-01-14T16:42:58.327327,VAN-HUB-01,2015-01-14,,
4e92102f-95f9-4106-b458-6d66ecf7e1ff,SHP-ORPHAN-620834,HUB_SCAN,2018-02-09T20:38:43.362327,GTA-HUB-01,2018-02-09,,
3be5ec45-3b51-4687-937c-652813b4b4ac,SHP-ORPHAN-138209,HUB_SCAN,2019-08-01T14:56:51.734461,VAN-HUB-01,2019-08-01,,
06505c5c-881f-45b8-9c87-10870a0e8145,SHP-ORPHAN-241024,HUB_SCAN,2024-06-20T04:29:10.143106,GTA-HUB-01,2024-06-20,,
a559e460-c2b6-41c6-af10-c6cabcbeba76,SHP-ORPHAN-640914,HUB_SCAN,2020-04-03T03:39:36.133894,GTA-HUB-03,2020-04-03,,
8e091396-da1f-4d00-88ed-ee7fbc4e95e9,SHP-ORPHAN-141216,HUB_SCAN,2022-06-22T11:06:28.778104,VAN-HUB-02,2022-06-22,,
f93e2263-555d-418a-8da9-4088210e118a,SHP-ORPHAN-276369,HUB_SCAN,2021-12-26T16:23:19.059851,VAN-HUB-01,2021-12-26,,
62a12291-ba45-4575-ae2b-14256322da3d,SHP-ORPHAN-660534,HUB_SCAN,2019-01-18T23:35:32.644302,GTA-HUB-03,2019-01-18,,
3e16f070-4652-4a51-addf-4018c0db57be,SHP-ORPHAN-779680,HUB_SCAN,2014-08-14T18:42:15.946938,VAN-HUB-01,2014-08-14,,
b420a5ff-d1eb-4d2a-b937-777ac5333794,SHP-ORPHAN-385711,HUB_SCAN,2019-04-23T14:53:36.553341,VAN-HUB-02,2019-04-23,,
c3d83bfe-ed63-40d4-b5e8-fa3789d9ccb0,SHP-ORPHAN-769109,HUB_SCAN,2021-04-12T23:41:32.763225,CAL-HUB-01,2021-04-12,,
ab95b101-8aa1-47bd-a0df-9d88a1d6c536,SHP-ORPHAN-392574,HUB_SCAN,2013-08-18T16:51:10.943571,CAL-HUB-01,2013-08-18,,
f186bc4c-0a77-45fe-bfea-321e27f55bf4,SHP-ORPHAN-487953,HUB_SCAN,2024-08-31T11:36:50.992000,CAL-HUB-01,2024-08-31,,
9070e2ba-1e5a-4255-a6f0-16df740a575d,SHP-ORPHAN-369245,HUB_SCAN,2024-01-31T14:29:51.275521,ATL-HUB-01,2024-01-31,,
a042c961-d1ce-481a-8a61-7495f43c6c36,SHP-ORPHAN-328726,HUB_SCAN,2014-11-02T12:14:45.455716,CAL-HUB-01,2014-11-02,,
b6ec6f1c-af21-4978-aa1c-b490d13b0f22,SHP-ORPHAN-791751,HUB_SCAN,2014-11-15T16:30:24.300069,GTA-HUB-01,2014-11-15,,
23b05370-5dcd-4e3c-9606-6141e477767c,SHP-ORPHAN-857006,HUB_SCAN,2012-04-07T02:00:55.367409,CAL-HUB-01,2012-04-07,,
1e2f67cc-6045-4bec-ac84-d389eced4b52,SHP-ORPHAN-964162,HUB_SCAN,2017-10-27T01:13:39.518422,VAN-HUB-02,2017-10-27,,
acfb9d58-b9d2-49a7-a48b-4f7d95d4f6f8,SHP-ORPHAN-678543,HUB_SCAN,2016-09-18T18:41:19.827425,GTA-HUB-03,2016-09-18,,
d1cbdfb5-c038-425b-a47b-7c0ceacb7bf3,SHP-ORPHAN-552254,HUB_SCAN,2026-06-12T15:03:15.928694,VAN-HUB-02,2026-06-12,,
aa0c135a-ff33-45c8-ba98-00626642399c,SHP-ORPHAN-789683,HUB_SCAN,2020-02-20T06:40:21.970143,GTA-HUB-01,2020-02-20,,
224b48e6-ac39-4aab-bca5-a1a0414ad05f,SHP-ORPHAN-643879,HUB_SCAN,2013-09-03T22:16:54.686737,EDM-HUB-01,2013-09-03,,
3749711f-1dd6-4f82-ba11-e870a8ece754,SHP-ORPHAN-691025,HUB_SCAN,2015-11-19T06:16:27.702238,MTL-HUB-02,2015-11-19,,
c815559d-04e5-4a6f-9c86-c142e3b721ec,SHP-ORPHAN-531173,HUB_SCAN,2025-10-05T20:58:52.318331,CAL-HUB-01,2025-10-05,,
c3e9a325-60a3-46fa-a932-5e29889c7a08,SHP-ORPHAN-948382,HUB_SCAN,2026-05-29T06:59:46.465032,MTL-HUB-01,2026-05-29,,
31fe8fb9-fe3a-4446-bad8-ac3d37df5ffe,SHP-ORPHAN-539562,HUB_SCAN,2012-02-01T13:26:07.856795,VAN-HUB-02,2012-02-01,,
84ad7535-57a7-4150-a44b-9f8bebb1e55a,SHP-ORPHAN-049233,HUB_SCAN,2022-02-03T09:59:35.686008,GTA-HUB-02,2022-02-03,,
00c9d7c4-233e-4884-bb2e-9209fb340afd,SHP-ORPHAN-609147,HUB_SCAN,2021-07-06T15:24:51.398724,GTA-HUB-02,2021-07-06,,
c4be4d8d-45d0-43b7-bcbc-4d6622d3f759,SHP-ORPHAN-942666,HUB_SCAN,2019-08-09T00:48:57.804353,VAN-HUB-01,2019-08-09,,
7d475bc2-4463-4f55-b55f-d543f9267707,SHP-ORPHAN-392699,HUB_SCAN,2013-07-22T07:43:55.330700,GTA-HUB-02,2013-07-22,,
a944eea2-5050-44be-88b7-f9ba907539b1,SHP-ORPHAN-582288,HUB_SCAN,2016-08-19T02:45:59.695281,GTA-HUB-01,2016-08-19,,
fc3b08f0-5301-45ce-8e94-1f3d28cbb4f4,SHP-ORPHAN-516471,HUB_SCAN,2021-09-07T13:51:32.882615,GTA-HUB-02,2021-09-07,,
fd49cb25-2ca8-4eb9-a255-94ef59ea801b,SHP-ORPHAN-009598,HUB_SCAN,2026-02-01T19:58:43.326535,GTA-HUB-02,2026-02-01,,
d2cbe17a-24aa-47fa-95ef-afbd1c7da92f,SHP-ORPHAN-022777,HUB_SCAN,2012-04-27T20:55:38.952652,GTA-HUB-03,2012-04-27,,
bd418462-46f5-4f24-b8af-7c1b00d4292c,SHP-ORPHAN-885989,HUB_SCAN,2017-10-02T15:20:46.882226,CAL-HUB-01,2017-10-02,,
bf0e0053-0bee-4430-acb0-c8c11df52298,SHP-ORPHAN-201350,HUB_SCAN,2019-04-28T02:37:19.320872,GTA-HUB-02,2019-04-28,,
76d2173f-3914-40f7-b02b-66b4975c9a79,SHP-ORPHAN-375645,HUB_SCAN,2016-09-16T08:57:55.050228,MTL-HUB-02,2016-09-16,,
644f3b60-2bd6-4d2c-b364-a0fff35da65d,SHP-ORPHAN-716470,HUB_SCAN,2013-01-20T03:34:12.769232,MTL-HUB-02,2013-01-20,,
9837a01d-67d2-4c07-b3d7-0b673a167edf,SHP-ORPHAN-397863,HUB_SCAN,2021-07-06T18:05:12.442782,VAN-HUB-01,2021-07-06,,
52b4f691-86e4-4f56-869f-a4ddea3ab8ee,SHP-ORPHAN-026744,HUB_SCAN,2019-09-30T18:06:14.280138,EDM-HUB-01,2019-09-30,,
f462e1b2-b02a-47f1-8ff5-edc8104fcd40,SHP-ORPHAN-714808,HUB_SCAN,2021-08-24T03:53:03.289792,GTA-HUB-02,2021-08-24,,
bdf7b4c7-be37-44d6-ad71-09ae1911601b,SHP-ORPHAN-299269,HUB_SCAN,2022-04-13T06:59:58.003062,MTL-HUB-01,2022-04-13,,
6ffb6231-e5e0-44d8-ad8d-8043f8175cfb,SHP-ORPHAN-950356,HUB_SCAN,2016-12-23T04:48:13.138990,CAL-HUB-01,2016-12-23,,
2d2e34be-fd82-464f-bf5f-598c4306d62a,SHP-ORPHAN-963335,HUB_SCAN,2015-08-02T10:49:18.251569,VAN-HUB-01,2015-08-02,,
7ee7b35b-388a-4599-a30b-b925e0530380,SHP-ORPHAN-720968,HUB_SCAN,2020-04-02T19:54:18.333924,VAN-HUB-01,2020-04-02,,
afab1096-4b5d-494b-9c53-5c27de5b8ebd,SHP-ORPHAN-605578,HUB_SCAN,2023-04-27T04:35:33.893061,CAL-HUB-01,2023-04-27,,
88f15d02-e552-41b3-8b6e-c60d4b28420f,SHP-ORPHAN-205621,HUB_SCAN,2023-08-14T14:47:13.296718,MTL-HUB-01,2023-08-14,,
03c6f80c-d25f-406a-b018-edd08ea6bc3c,SHP-ORPHAN-980182,HUB_SCAN,2025-11-16T02:15:26.664967,GTA-HUB-02,2025-11-16,,
c42daef6-1a40-441e-be34-af28d1b7be77,SHP-ORPHAN-821020,HUB_SCAN,2019-07-27T18:08:59.041870,MTL-HUB-02,2019-07-27,,
5db24b59-b321-48a0-be0c-da78b9219c38,SHP-ORPHAN-025748,HUB_SCAN,2014-02-21T08:48:50.824535,EDM-HUB-01,2014-02-21,,
08e9ccc4-a4bc-4234-8417-140d9b0cd3ac,SHP-ORPHAN-855168,HUB_SCAN,2014-02-06T05:31:37.912189,ATL-HUB-01,2014-02-06,,
3a36e6b7-5ee6-4723-ac12-3075f94c16ee,SHP-ORPHAN-468498,HUB_SCAN,2014-12-21T21:10:03.686955,GTA-HUB-01,2014-12-21,,
8dd1d91e-5a62-4676-a032-7cc4057e8cc6,SHP-ORPHAN-784679,HUB_SCAN,2014-06-04T13:08:48.269122,ATL-HUB-01,2014-06-04,,
2f358463-3925-482c-9b01-5967c4d1771a,SHP-ORPHAN-575409,HUB_SCAN,2021-11-27T17:28:44.298309,EDM-HUB-01,2021-11-27,,
7dab15a0-a776-4635-a66b-68e92c7a283c,SHP-ORPHAN-713602,HUB_SCAN,2021-09-26T13:28:02.258202,MTL-HUB-02,2021-09-26,,
2c508bd6-adb1-4f16-b8b9-ef61c352c3d0,SHP-ORPHAN-417275,HUB_SCAN,2026-04-11T12:52:59.591691,VAN-HUB-02,2026-04-11,,
60293908-567d-4366-80e9-453532e3937e,SHP-ORPHAN-163302,HUB_SCAN,2020-03-03T14:55:26.412748,GTA-HUB-02,2020-03-03,,
12bb811f-0438-4184-87f0-6b0e0cacab78,SHP-ORPHAN-241161,HUB_SCAN,2014-09-19T20:04:53.032275,MTL-HUB-01,2014-09-19,,
d0cf5252-c915-4eec-95a1-a2668a2e079c,SHP-ORPHAN-190234,HUB_SCAN,2019-07-17T07:53:28.480018,MTL-HUB-01,2019-07-17,,
46d60ee9-16ce-415d-9c9e-92dc0d5d96a1,SHP-ORPHAN-061321,HUB_SCAN,2011-10-15T02:50:26.084069,CAL-HUB-01,2011-10-15,,
972cce8f-f281-4596-9428-3fc6ad6d7e8d,SHP-ORPHAN-621736,HUB_SCAN,2024-05-18T05:45:22.156089,VAN-HUB-02,2024-05-18,,
2c552d3f-5e63-4e11-958b-f53f9ec00120,SHP-ORPHAN-521853,HUB_SCAN,2012-07-15T10:21:25.308526,VAN-HUB-02,2012-07-15,,
7e6a7066-d3e4-4aed-a178-0f67fe0e6ef5,SHP-ORPHAN-537323,HUB_SCAN,2025-10-25T09:24:05.346464,GTA-HUB-01,2025-10-25,,
80aeee1d-f307-42c2-96f1-5cb17405931f,SHP-ORPHAN-880859,HUB_SCAN,2015-03-16T12:07:53.217368,VAN-HUB-02,2015-03-16,,
8b29f710-1a9a-4c31-9dc1-2ba3e1b657b6,SHP-ORPHAN-442656,HUB_SCAN,2018-11-01T05:21:44.723680,MTL-HUB-02,2018-11-01,,
dd690b99-9d48-4a87-8a35-e39596f412da,SHP-ORPHAN-003975,HUB_SCAN,2024-07-16T14:36:03.413600,MTL-HUB-02,2024-07-16,,
2f13b712-d4b4-44a8-a7cd-df275b8e20d4,SHP-ORPHAN-794774,HUB_SCAN,2016-12-31T06:50:07.550343,ATL-HUB-01,2016-12-31,,
7529a32e-a2af-4a8e-9ef2-c9d038cf1f15,SHP-ORPHAN-160810,HUB_SCAN,2025-03-20T17:48:48.018866,GTA-HUB-02,2025-03-20,,
5572c03c-8c48-469e-b64d-6d27643200dc,SHP-ORPHAN-567949,HUB_SCAN,2024-01-13T16:27:30.457106,GTA-HUB-02,2024-01-13,,
45f4be07-e0ec-4891-bd9f-f325ac3d23d4,SHP-ORPHAN-275518,HUB_SCAN,2023-05-16T19:19:09.458199,VAN-HUB-02,2023-05-16,,
ad0c37e4-e24f-4678-a3f6-89d3ff9bf489,SHP-ORPHAN-302549,HUB_SCAN,2017-07-19T06:33:58.991952,GTA-HUB-01,2017-07-19,,
019082a8-bf01-4854-a16c-b8b7053c2790,SHP-ORPHAN-134026,HUB_SCAN,2012-05-01T07:48:55.107497,VAN-HUB-01,2012-05-01,,
d9c116c7-c0f2-4b5b-8d71-aeaac2a5db2f,SHP-ORPHAN-014584,HUB_SCAN,2013-12-04T22:25:26.857901,MTL-HUB-01,2013-12-04,,
7405533c-774e-4d55-b5cd-8d2d4ce81237,SHP-ORPHAN-034044,HUB_SCAN,2023-04-04T21:19:13.026793,MTL-HUB-02,2023-04-04,,
dd71b552-4581-4c19-9280-1b0d301b595a,SHP-ORPHAN-513626,HUB_SCAN,2015-09-09T18:12:24.469146,ATL-HUB-01,2015-09-09,,
bb1bf6c4-87a3-48c4-b7e1-cfe9bea91356,SHP-ORPHAN-439803,HUB_SCAN,2019-05-14T19:11:36.948748,GTA-HUB-02,2019-05-14,,
8cb74d6e-e3e2-4ef6-8f48-ab6c488de39c,SHP-ORPHAN-772525,HUB_SCAN,2013-09-19T13:23:11.663300,MTL-HUB-01,2013-09-19,,
79a29261-3bab-4fe8-a83b-1c057fcb9111,SHP-ORPHAN-168167,HUB_SCAN,2017-03-02T09:32:31.952672,MTL-HUB-02,2017-03-02,,
aabb6bf1-2e6f-44f4-ac2b-d27f95c3ea5f,SHP-ORPHAN-779790,HUB_SCAN,2015-10-26T11:09:09.496946,CAL-HUB-01,2015-10-26,,
986cd64b-b225-4f65-800c-1735d2c29c01,SHP-ORPHAN-253046,HUB_SCAN,2024-05-17T00:46:29.131485,GTA-HUB-03,2024-05-17,,
3353f5f6-9900-4197-a6ad-4bf6dc706331,SHP-ORPHAN-649152,HUB_SCAN,2021-08-12T18:48:15.080613,VAN-HUB-02,2021-08-12,,
596e74ec-c6e6-4d0f-a52b-2b2f6c258d81,SHP-ORPHAN-098324,HUB_SCAN,2024-12-21T09:44:23.869114,MTL-HUB-01,2024-12-21,,
214906d5-ff81-4b48-90f7-4fadb6880274,SHP-ORPHAN-462923,HUB_SCAN,2025-09-09T06:57:01.640316,GTA-HUB-01,2025-09-09,,
6d2ab83d-5d06-441d-8ebc-ab905486fb72,SHP-ORPHAN-340129,HUB_SCAN,2013-02-13T09:56:14.188165,CAL-HUB-01,2013-02-13,,
9385444f-8080-40d1-8772-9745d8e47ee2,SHP-ORPHAN-638463,HUB_SCAN,2022-02-01T21:43:50.177963,EDM-HUB-01,2022-02-01,,
1d54f82c-3b92-46ca-b0dc-9ac282dabf31,SHP-ORPHAN-703807,HUB_SCAN,2016-08-15T02:46:27.189806,MTL-HUB-02,2016-08-15,,
14689b0c-1559-4d5c-be4e-b57cc6ea91ec,SHP-ORPHAN-248940,HUB_SCAN,2017-12-18T05:28:37.401381,VAN-HUB-01,2017-12-18,,
4c63e1a4-9d7d-4d40-9baf-9f2ed130dfb5,SHP-ORPHAN-284289,HUB_SCAN,2019-11-30T14:16:46.261140,MTL-HUB-01,2019-11-30,,
4e6f7d6c-9ed5-428d-957f-89d338328e54,SHP-ORPHAN-250847,HUB_SCAN,2014-10-27T13:14:46.012088,ATL-HUB-01,2014-10-27,,
12b53e24-dc27-48e0-b635-fe6ac1b9b7c5,SHP-ORPHAN-578991,HUB_SCAN,2022-09-26T09:12:00.568429,VAN-HUB-02,2022-09-26,,
793212e9-985e-4560-96e2-abb0fa6d28e7,SHP-ORPHAN-139196,HUB_SCAN,2021-07-23T06:21:40.895839,VAN-HUB-01,2021-07-23,,
56e71bf4-186b-4b2b-97b6-eaa1b6be3de4,SHP-ORPHAN-373620,HUB_SCAN,2013-05-24T02:18:01.641921,GTA-HUB-01,2013-05-24,,
