event_id,shipment_id,event_type,event_timestamp,carrier_hub,ingestion_date,attempt_number,attempt_result,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
b94a4595-6655-4ad5-8ece-a5ca8b01813e,SHP-01066335,DELIVERY_ATTEMPT,2026-07-14T07:38:43.796185,GTA-HUB-03,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
45a22b09-5d2e-40bc-be36-5642a3c2f3d9,SHP-01066335,DELIVERY_ATTEMPT,2026-07-15T18:52:51.821685,GTA-HUB-03,2026-07-15,2.0,FAILED_NO_ONE_HOME,,,,,,,
11432787-1a18-4e86-be66-97883a083bd7,SHP-01066335,DELIVERY_ATTEMPT,2026-07-17T02:14:55.613925,GTA-HUB-03,2026-07-17,3.0,SUCCESS,,,,,,,
cd231b1f-47b0-43c9-a6c6-13df5d6d6a44,SHP-01066336,DELIVERY_ATTEMPT,2026-07-14T05:52:49.341041,GTA-HUB-03,2026-07-14,2.0,SUCCESS,,,,,,,
7013d7e7-2b3f-4a10-9325-8f25900d0994,SHP-01066337,DELIVERY_ATTEMPT,2026-07-13T23:22:24.496400,ATL-HUB-01,2026-07-13,1.0,SUCCESS,,,,,,,
655074d9-9919-4a0b-89a9-b9f248a13ac9,SHP-01066338,DELIVERY_ATTEMPT,2026-07-14T04:24:42.328543,GTA-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
8f0f22aa-157c-4d8a-8642-761cfe1f5d5e,SHP-01066340,DELIVERY_ATTEMPT,2026-07-14T01:34:41.050904,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
bf2d40e2-9ff5-46dd-ac86-a3670785ebc9,SHP-01066341,DELIVERY_ATTEMPT,2026-07-14T05:17:53.707883,MTL-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
d0c682b3-88bb-47e0-aa7e-5a55f7141009,SHP-01066341,DELIVERY_ATTEMPT,2026-07-15T05:58:16.753613,MTL-HUB-02,2026-07-15,2.0,SUCCESS,,,,,,,
a508ffb2-ed60-4d6c-9ee4-e8c3d0672b13,SHP-01066342,DELIVERY_ATTEMPT,2026-07-13T21:22:18.612734,MTL-HUB-02,2026-07-13,1.0,SUCCESS,,,,,,,
3331dd38-7a25-4e4e-acc1-798e006976e8,SHP-01066345,DELIVERY_ATTEMPT,2026-07-14T09:13:22.512021,EDM-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
ebb06fa2-9045-459b-84dd-1d68608343f0,SHP-01066345,DELIVERY_ATTEMPT,2026-07-15T18:29:25.695640,EDM-HUB-01,2026-07-15,2.0,SUCCESS,,,,,,,
eb4b1490-3db1-45b9-943a-7170333af850,SHP-01066346,DELIVERY_ATTEMPT,2026-07-14T08:02:11.855091,VAN-HUB-02,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
2947e314-7db7-4c82-b4f6-57c8a5511f79,SHP-01066346,DELIVERY_ATTEMPT,2026-07-15T14:02:50.962108,VAN-HUB-02,2026-07-15,2.0,SUCCESS,,,,,,,
daec0ab3-d81e-43a2-811f-f87a1929d2c2,SHP-01066350,DELIVERY_ATTEMPT,2026-07-14T06:02:54.326322,GTA-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
f46ffdcd-3cbc-41ba-be9d-38c4cb9e23c0,SHP-01066351,DELIVERY_ATTEMPT,2026-07-14T00:08:33.971518,GTA-HUB-01,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
236cc02e-72ec-4ad2-9011-cde7290dca88,SHP-01066352,DELIVERY_ATTEMPT,2026-07-14T04:55:07.507498,ATL-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
bb1999ae-624e-4326-856b-cd9bbc1d4b59,SHP-01066353,DELIVERY_ATTEMPT,2026-07-13T20:17:10.552048,GTA-HUB-03,2026-07-13,1.0,FAILED_NO_ONE_HOME,,,,,,,
a4e899e1-9b56-4014-8972-a766eeae1dc3,SHP-01066353,DELIVERY_ATTEMPT,2026-07-14T23:01:10.456256,GTA-HUB-03,2026-07-14,2.0,SUCCESS,,,,,,,
e391da0a-e1b3-4816-878f-dfbfd056a7c9,SHP-01066355,DELIVERY_ATTEMPT,2026-07-14T01:35:32.169946,VAN-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
08b66782-3ba7-440a-9713-b21049a79256,SHP-01066355,DELIVERY_ATTEMPT,2026-07-15T07:06:44.297688,VAN-HUB-01,2026-07-15,2.0,SUCCESS,,,,,,,
b9d381b6-1bd5-49a3-b232-30882ebc1f85,SHP-01066356,DELIVERY_ATTEMPT,2026-07-14T17:05:35.014498,ATL-HUB-01,2026-07-14,2.0,SUCCESS,,,,,,,
68e79ab5-eaed-4595-b6b9-7ab3df48f7e3,SHP-01066358,DELIVERY_ATTEMPT,2026-07-14T11:46:46.803495,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
89fb68f5-b188-4ea1-a033-b039d9fd0c0d,SHP-01066359,DELIVERY_ATTEMPT,2026-07-15T03:28:10.305058,CAL-HUB-01,2026-07-15,2.0,SUCCESS,,,,,,,
af850695-520c-4ae4-86e9-87b96b02c022,SHP-01066360,DELIVERY_ATTEMPT,2026-07-14T07:41:41.064219,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
e5281563-07a1-4677-96dd-39826eec71e0,SHP-01066364,DELIVERY_ATTEMPT,2026-07-13T20:24:31.037534,GTA-HUB-01,2026-07-13,1.0,FAILED_NO_ACCESS,,,,,,,
755acf83-1b18-4591-8c91-4655a4927686,SHP-01066368,DELIVERY_ATTEMPT,2026-07-14T18:26:44.637029,GTA-HUB-03,2026-07-14,2.0,SUCCESS,,,,,,,
6e4f2364-8673-48dc-b0bc-9fe7e28b75ea,SHP-01066369,DELIVERY_ATTEMPT,2026-07-13T22:37:22.615712,GTA-HUB-01,2026-07-13,1.0,SUCCESS,,,,,,,
8e9eb34e-68cf-4b14-9413-b194cfe74467,SHP-01066370,DELIVERY_ATTEMPT,2026-07-14T00:08:17.221468,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
1c9ac385-b3da-447b-9a88-232d9846f20c,SHP-01066371,DELIVERY_ATTEMPT,2026-07-13T21:43:57.618087,MTL-HUB-02,2026-07-13,1.0,SUCCESS,,,,,,,
43eeccd1-00e9-4189-8217-935721b90e12,SHP-01066373,DELIVERY_ATTEMPT,2026-07-14T03:58:51.269204,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
05d96660-011c-44c3-8ec9-e7406327230b,SHP-01066376,PICKUP,2026-07-15T13:18:37.991296,MTL-HUB-02,2026-07-15,,,,,,,,,
95099d55-8a02-486e-8824-7cbd570725ba,SHP-01066376,HUB_SCAN,2026-07-15T19:37:32.830552,MTL-HUB-02,2026-07-15,,,,,,,,,
8e5cbb90-ea2d-467c-9608-a2a11777b212,SHP-01066376,DELIVERY_ATTEMPT,2026-07-16T12:32:38.277743,MTL-HUB-02,2026-07-16,1.0,SUCCESS,,,,,,,
4ba54e5d-ecaa-4cef-b53c-e165aced3f72,SHP-01066377,DELIVERY_ATTEMPT,2026-07-14T14:34:00.469229,GTA-HUB-02,2026-07-14,2.0,SUCCESS,,,,,,,
a46ac60e-0755-4c11-8c3b-2b5d0999ee29,SHP-01066378,DELIVERY_ATTEMPT,2026-07-14T19:48:36.597197,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
1a2ced2b-d394-4097-b608-61c0cf2fb43e,SHP-01066379,HUB_SCAN,2026-07-13T20:06:18.248481,VAN-HUB-01,2026-07-13,,,,,,,,,
dfdee322-85c4-4ef0-903b-9273114cfcdd,SHP-01066379,DELIVERY_ATTEMPT,2026-07-14T21:59:52.356986,VAN-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
5554ec14-a6ca-4b35-b84f-d83224b7056d,SHP-01066380,HUB_SCAN,2026-07-13T20:02:45.143594,GTA-HUB-02,2026-07-13,,,,,,,,,
0285e025-2fc4-4b55-ad37-cc345b9a9800,SHP-01066380,DELIVERY_ATTEMPT,2026-07-15T00:40:39.310216,GTA-HUB-02,2026-07-15,1.0,SUCCESS,,,,,,,
a49ab53e-40e2-4f6b-8774-2506c28af701,SHP-01066382,PICKUP,2026-07-14T01:59:03.769537,GTA-HUB-03,2026-07-14,,,,,,,,,
ac1c19be-1c45-4270-9b2e-56fc16a785e4,SHP-01066382,HUB_SCAN,2026-07-14T10:54:24.244904,GTA-HUB-03,2026-07-14,,,,,,,,,
47c809a2-3b70-4345-bd9d-66bb96ede89a,SHP-01066382,DELIVERY_ATTEMPT,2026-07-15T15:30:55.546300,GTA-HUB-03,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
9f65510b-4c40-4251-bb17-108cb84bd50a,SHP-01066382,DELIVERY_ATTEMPT,2026-07-16T20:06:17.349207,GTA-HUB-03,2026-07-16,2.0,SUCCESS,,,,,,,
fd184b43-1160-40d3-b755-7269d1be22b3,SHP-01066383,HUB_SCAN,2026-07-13T23:30:26.040697,VAN-HUB-02,2026-07-13,,,,,,,,,
13472149-57c2-4ab1-85e8-8b4454381323,SHP-01066383,DELIVERY_ATTEMPT,2026-07-14T11:43:41.385585,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
425429cd-2190-4710-84fd-bb7fdbfcba7b,SHP-01066384,DELIVERY_ATTEMPT,2026-07-14T16:18:55.616098,CAL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
77e5fb23-0dc7-4335-9494-080e3df590fe,SHP-01066385,PICKUP,2026-07-14T00:14:05.075370,GTA-HUB-03,2026-07-14,,,,,,,,,
c903afd8-a06b-4125-ad0a-49f3b9d5a65e,SHP-01066385,HUB_SCAN,2026-07-14T05:28:23.832761,GTA-HUB-03,2026-07-14,,,,,,,,,
dd68023f-54f5-4b7e-9e9e-210bd127e96f,SHP-01066385,DELIVERY_ATTEMPT,2026-07-15T02:01:23.241646,GTA-HUB-03,2026-07-15,1.0,FAILED_NO_ACCESS,,,,,,,
1fe1f5b7-ddd9-4ec9-b4c1-dce88f388375,SHP-01066386,HUB_SCAN,2026-07-13T23:28:50.179727,GTA-HUB-01,2026-07-13,,,,,,,,,
e7a9c6da-70f5-4a67-8562-8644a27020fa,SHP-01066386,DELIVERY_ATTEMPT,2026-07-14T22:47:50.280055,GTA-HUB-01,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
d1243309-e66d-41da-8416-32e7ea84385e,SHP-01066387,PICKUP,2026-07-13T22:41:54.738645,GTA-HUB-02,2026-07-13,,,,,,,,,
8f8e452c-931e-4253-bdf3-c2a5ce03ea5d,SHP-01066387,HUB_SCAN,2026-07-14T05:16:22.422132,GTA-HUB-02,2026-07-14,,,,,,,,,
a6bdec1b-86b2-4b36-83c5-432ad385c454,SHP-01066387,DELIVERY_ATTEMPT,2026-07-15T09:48:37.435252,GTA-HUB-02,2026-07-15,1.0,FAILED_NO_ACCESS,,,,,,,
64e6996c-9df6-4bdf-bfaf-c97dfbd60faf,SHP-01066387,DELIVERY_ATTEMPT,2026-07-16T18:15:00.583596,GTA-HUB-02,2026-07-16,2.0,SUCCESS,,,,,,,
56bf7e20-c375-493e-b19e-98e415c844e2,SHP-01066388,HUB_SCAN,2026-07-14T04:03:25.873569,GTA-HUB-01,2026-07-14,,,,,,,,,
9bd22674-9bd5-4bd2-99b1-05f4fae121d6,SHP-01066388,DELIVERY_ATTEMPT,2026-07-14T17:23:36.713443,GTA-HUB-01,2026-07-14,1.0,FAILED_REFUSED,,,,,,,
53a1fbd5-59cb-4ffd-b822-1e49afb95c37,SHP-01066389,DELIVERY_ATTEMPT,2026-07-14T04:44:02.744044,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
fa6b4640-e397-4f1a-bf0c-7967ad372bb7,SHP-01066390,DELIVERY_ATTEMPT,2026-07-14T17:40:25.935328,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
e50bffa1-5111-4c55-9c19-ff7568588220,SHP-01066391,PICKUP,2026-07-13T22:47:55.336366,GTA-HUB-03,2026-07-13,,,,,,,,,
9fbcd0d3-39f4-460a-8a5b-c226fac8a687,SHP-01066391,HUB_SCAN,2026-07-14T03:52:01.597493,GTA-HUB-03,2026-07-14,,,,,,,,,
4aae5c0a-03da-44d8-935b-e31bda52793d,SHP-01066391,DELIVERY_ATTEMPT,2026-07-15T08:48:10.031355,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
bd538020-1c30-4ef5-8d72-85561431418f,SHP-01066392,DELIVERY_ATTEMPT,2026-07-14T08:30:45.363449,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
6cac28e8-d61f-4129-98fe-eee9b6448e23,SHP-01066393,HUB_SCAN,2026-07-14T04:20:56.958043,VAN-HUB-02,2026-07-14,,,,,,,,,
daff3fef-0dfc-4889-95db-04945c431937,SHP-01066393,DELIVERY_ATTEMPT,2026-07-14T15:44:01.640958,VAN-HUB-02,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
61fd953f-0239-46cd-8149-eaf947c66cc7,SHP-01066394,DELIVERY_ATTEMPT,2026-07-14T17:02:57.534433,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
cd32159b-265e-4338-8309-155d2d97368c,SHP-01066395,PICKUP,2026-07-16T22:42:40.254921,VAN-HUB-01,2026-07-16,,,,,,,,,
054a9054-7ad3-4c1e-819a-21a93aacfdc5,SHP-01066395,HUB_SCAN,2026-07-17T06:10:26.237887,VAN-HUB-01,2026-07-17,,,,,,,,,
dfaf2fef-5693-495a-85ad-1af93f355064,SHP-01066395,DELIVERY_ATTEMPT,2026-07-17T20:17:11.838498,VAN-HUB-01,2026-07-17,1.0,FAILED_NO_ACCESS,,,,,,,
58bfbe10-3a6b-4290-a65f-efec0ebf36ea,SHP-01066396,PICKUP,2026-07-13T22:58:04.785100,GTA-HUB-01,2026-07-13,,,,,,,,,
59d57dd6-ab3e-4ffe-8825-5c1eeed8c9a6,SHP-01066396,HUB_SCAN,2026-07-14T03:35:52.423363,GTA-HUB-01,2026-07-14,,,,,,,,,
33c6b04f-49f9-4012-a3df-41bd438aefff,SHP-01066396,DELIVERY_ATTEMPT,2026-07-15T06:12:19.573470,GTA-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
50298972-129b-4c22-9d50-d0ef83988035,SHP-01066397,PICKUP,2026-07-14T02:14:14.530757,ATL-HUB-01,2026-07-14,,,,,,,,,
361eff1a-a16e-412b-b750-8e5eb2de3143,SHP-01066397,HUB_SCAN,2026-07-14T11:38:04.849034,ATL-HUB-01,2026-07-14,,,,,,,,,
3d51731d-35ca-40de-92a8-68c32412b8d5,SHP-01066397,DELIVERY_ATTEMPT,2026-07-15T00:08:55.316771,ATL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
8f42fa21-ea2a-483b-bb44-a292daade372,SHP-01066398,HUB_SCAN,2026-07-13T22:09:30.973026,GTA-HUB-02,2026-07-13,,,,,,,,,
bd6b9252-611f-4769-9c73-47286779486b,SHP-01066398,DELIVERY_ATTEMPT,2026-07-14T11:00:18.218574,GTA-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
7e5a7817-637f-44fb-8b26-daef5f466a93,SHP-01066399,DELIVERY_ATTEMPT,2026-07-13T22:14:28.054043,EDM-HUB-01,2026-07-13,1.0,FAILED_NO_ONE_HOME,,,,,,,
848757e1-332b-4b0a-9ac7-e3139780a24a,SHP-01066400,DELIVERY_ATTEMPT,2026-07-14T06:24:17.344367,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
56359d0b-1218-47b5-9d40-7a73fc6d6df8,SHP-01066401,PICKUP,2026-07-13T21:50:50.771538,ATL-HUB-01,2026-07-13,,,,,,,,,
633cbda0-4198-4352-b8d9-651f2071ce1d,SHP-01066401,HUB_SCAN,2026-07-14T06:57:17.863740,ATL-HUB-01,2026-07-14,,,,,,,,,
57e1c0e0-9123-4e1a-ab5a-1af93884b2ed,SHP-01066401,DELIVERY_ATTEMPT,2026-07-15T08:43:19.597949,ATL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
b2f0d2ad-6874-4e13-b8bb-f33619cf7b46,SHP-01066402,DELIVERY_ATTEMPT,2026-07-14T17:20:55.431065,CAL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
a7f96e8d-1992-47fc-a130-d1e9acd2ac5f,SHP-01066403,PICKUP,2026-07-13T21:53:48.317212,GTA-HUB-01,2026-07-13,,,,,,,,,
409f34be-7027-4e0d-b948-e239caffbbb3,SHP-01066403,HUB_SCAN,2026-07-14T03:17:22.413424,GTA-HUB-01,2026-07-14,,,,,,,,,
b01b7229-d7cb-4114-b532-e15840ac6911,SHP-01066403,DELIVERY_ATTEMPT,2026-07-15T06:14:59.396615,GTA-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
f616592c-c6e4-4756-be89-be1001c7033c,SHP-01066404,PICKUP,2026-07-13T22:14:15.238081,GTA-HUB-01,2026-07-13,,,,,,,,,
252fa503-c5a1-4395-9ca7-7cd4818b263e,SHP-01066404,HUB_SCAN,2026-07-14T01:28:41.460555,GTA-HUB-01,2026-07-14,,,,,,,,,
94dc7f20-08f6-4a08-b07c-fab37ea90503,SHP-01066404,DELIVERY_ATTEMPT,2026-07-15T00:28:22.462157,GTA-HUB-01,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
835763b9-9020-4fa6-8ffe-7928f0aaa9a3,SHP-01066404,DELIVERY_ATTEMPT,2026-07-16T05:07:35.405155,GTA-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
c7efa6cd-75e5-4dfc-8a1b-e1a4b4f7cc26,SHP-01066405,HUB_SCAN,2026-07-13T21:32:09.718736,VAN-HUB-01,2026-07-13,,,,,,,,,
4693a59a-7988-42da-a512-5d9c60bd3c93,SHP-01066405,DELIVERY_ATTEMPT,2026-07-14T22:58:20.773080,VAN-HUB-01,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
35eeefb1-e568-4035-adaf-476319862fdc,SHP-01066405,DELIVERY_ATTEMPT,2026-07-15T23:06:13.734447,VAN-HUB-01,2026-07-15,2.0,SUCCESS,,,,,,,
49a4245f-73cf-471d-9136-461491fe3b28,SHP-01066406,HUB_SCAN,2026-07-13T21:10:49.588613,ATL-HUB-01,2026-07-13,,,,,,,,,
ac73ab18-51b6-41ec-901b-c71341d60b11,SHP-01066406,DELIVERY_ATTEMPT,2026-07-14T13:20:30.828631,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
ebd62e77-746e-4229-809e-021e01013a8f,SHP-01066407,HUB_SCAN,2026-07-14T00:36:16.682050,GTA-HUB-01,2026-07-14,,,,,,,,,
0e9ecf4e-8ef2-42de-b972-d865545251b2,SHP-01066407,DELIVERY_ATTEMPT,2026-07-14T21:37:49.485420,GTA-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
03607d4d-617a-4d8f-a1b5-a6c4758fbc63,SHP-01066409,DELIVERY_ATTEMPT,2026-07-14T20:51:13.483508,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
9a6c3adf-f5f4-4a91-bf75-d294e666bd46,SHP-01066410,HUB_SCAN,2026-07-13T19:59:56.868533,MTL-HUB-02,2026-07-13,,,,,,,,,
30e2d1cd-eef2-4982-8c86-beb9deab1c87,SHP-01066410,DELIVERY_ATTEMPT,2026-07-14T16:10:31.722282,MTL-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
6c6e3ba4-e87b-4455-9530-1056c71affb1,SHP-01066411,HUB_SCAN,2026-07-14T00:15:43.518951,VAN-HUB-02,2026-07-14,,,,,,,,,
e61a61a7-f8e2-4b2b-85ee-82dadf058d77,SHP-01066411,DELIVERY_ATTEMPT,2026-07-14T18:31:04.895638,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
a7e5404d-93b3-4cda-a0bd-8498a23e6efa,SHP-01066412,PICKUP,2026-07-13T21:15:49.682134,MTL-HUB-01,2026-07-13,,,,,,,,,
90344599-082b-4a0e-9301-fe5faaaf281e,SHP-01066412,HUB_SCAN,2026-07-14T07:04:43.240006,MTL-HUB-01,2026-07-14,,,,,,,,,
0c27357d-35f3-41ee-96c6-a3fc74fe8b1e,SHP-01066412,DELIVERY_ATTEMPT,2026-07-15T03:35:04.964697,MTL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
857c5be1-9eae-4a06-8a2a-d0cad4bfa8ba,SHP-01066413,DELIVERY_ATTEMPT,2026-07-14T22:05:21.629227,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
5b473986-e572-4e85-a5d7-c5fa64fb8e5c,SHP-01066414,DELIVERY_ATTEMPT,2026-07-14T05:20:17.095673,CAL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
3ac23e76-827b-4d54-b8d4-dd5a6ba92f14,SHP-01066415,PICKUP,2026-07-13T22:31:50.172873,EDM-HUB-01,2026-07-13,,,,,,,,,
61b9daac-d3fc-4cb6-8f0c-8c0c946087fb,SHP-01066415,HUB_SCAN,2026-07-14T04:53:02.575727,EDM-HUB-01,2026-07-14,,,,,,,,,
f5ac2f4d-407e-4ba9-970f-edda3efe4008,SHP-01066415,DELIVERY_ATTEMPT,2026-07-15T09:58:10.916600,EDM-HUB-01,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
f22573b7-eac0-4b0a-8a04-61cc809c7f9e,SHP-01066416,HUB_SCAN,2026-07-14T04:05:22.657480,MTL-HUB-02,2026-07-14,,,,,,,,,
6bb935fb-3bb2-4f0d-8527-1dfc483886fe,SHP-01066416,DELIVERY_ATTEMPT,2026-07-14T17:33:58.565998,MTL-HUB-02,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
d6adab49-421e-4ec3-a0f8-eb20bbc89578,SHP-01066417,HUB_SCAN,2026-07-13T21:07:14.360850,VAN-HUB-02,2026-07-13,,,,,,,,,
f6fd1c49-d7aa-4e00-a2e6-6659c27c6980,SHP-01066417,DELIVERY_ATTEMPT,2026-07-14T21:30:57.098484,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
343aa72f-caa5-4066-9275-a00cfbc7ddc7,SHP-01066418,DELIVERY_ATTEMPT,2026-07-14T22:07:56.199221,CAL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
2fa1aa44-eae3-4b81-8dd1-e06181f86b48,SHP-01066419,HUB_SCAN,2026-07-14T03:31:58.127155,GTA-HUB-03,2026-07-14,,,,,,,,,
e7b8bbd5-bfe0-417f-acfe-a419c2de25b6,SHP-01066419,DELIVERY_ATTEMPT,2026-07-15T06:04:19.158910,GTA-HUB-03,2026-07-15,1.0,FAILED_NO_ACCESS,,,,,,,
4adfb278-b166-46a7-b799-844b75a57c77,SHP-01066420,HUB_SCAN,2026-07-13T23:57:21.840038,ATL-HUB-01,2026-07-13,,,,,,,,,
f4650f88-a4f7-4251-b188-8435ec7c3052,SHP-01066420,DELIVERY_ATTEMPT,2026-07-14T21:29:07.453257,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
e96ec73a-9b49-4af2-88ee-6caf61ee6eff,SHP-01066421,HUB_SCAN,2026-07-14T03:07:28.568859,GTA-HUB-01,2026-07-14,,,,,,,,,
3124574c-32b7-4ab7-8e0d-e1776e51475b,SHP-01066421,DELIVERY_ATTEMPT,2026-07-15T04:15:22.299908,GTA-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
473cd043-50e9-4570-b5b3-18c83b4879db,SHP-01066422,HUB_SCAN,2026-07-14T01:24:37.831302,GTA-HUB-02,2026-07-14,,,,,,,,,
081762e5-64ac-4c19-b986-5a4145dbcb44,SHP-01066422,DELIVERY_ATTEMPT,2026-07-15T06:21:05.278797,GTA-HUB-02,2026-07-15,1.0,FAILED_NO_ACCESS,,,,,,,
e770acee-0f2d-4067-88fd-cfb6aeb1c33b,SHP-01066423,DELIVERY_ATTEMPT,2026-07-14T12:48:30.487761,VAN-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
34e0ac38-24a2-41d0-9b8d-64bad271d971,SHP-01066424,PICKUP,2026-07-13T22:13:01.315435,GTA-HUB-03,2026-07-13,,,,,,,,,
1bba75cd-d29e-4124-bd0a-30f182b078a3,SHP-01066424,HUB_SCAN,2026-07-14T01:33:30.244196,GTA-HUB-03,2026-07-14,,,,,,,,,
3a04e6ce-1733-4a1d-9a75-3fd7db41ffae,SHP-01066424,DELIVERY_ATTEMPT,2026-07-15T04:45:30.130850,GTA-HUB-03,2026-07-15,1.0,FAILED_REFUSED,,,,,,,
58572bad-ea97-44a4-8611-d9bea8ebf75e,SHP-01066425,PICKUP,2026-07-13T20:05:07.830127,GTA-HUB-02,2026-07-13,,,,,,,,,
c19064d3-9cb3-4850-a67c-6e51bf2a7bcf,SHP-01066425,HUB_SCAN,2026-07-14T02:35:16.057609,GTA-HUB-02,2026-07-14,,,,,,,,,
6016f0f5-3d41-4b08-b32d-dcafd697f1f2,SHP-01066425,DELIVERY_ATTEMPT,2026-07-14T20:10:29.418563,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
d55a50d2-92ad-4ecd-b3c9-bb23b355521e,SHP-01066426,PICKUP,2026-07-13T20:16:11.481052,GTA-HUB-03,2026-07-13,,,,,,,,,
0c671a6e-9074-4aa3-ab1b-7389ac99012b,SHP-01066426,HUB_SCAN,2026-07-14T02:33:54.823819,GTA-HUB-03,2026-07-14,,,,,,,,,
38b2299b-6bbb-4cfb-99fa-d0cd5e5afb2e,SHP-01066426,DELIVERY_ATTEMPT,2026-07-14T23:41:51.911414,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
e644b7d8-c521-4469-870e-cb02ac14655e,SHP-01066427,PICKUP,2026-07-13T22:53:04.744176,VAN-HUB-02,2026-07-13,,,,,,,,,
1c14fd67-d906-4f17-ae98-b2a4d3b5d6f9,SHP-01066427,HUB_SCAN,2026-07-14T03:50:06.705673,VAN-HUB-02,2026-07-14,,,,,,,,,
b74ce849-a7b7-4947-9d1d-9a6ac6c021e0,SHP-01066427,DELIVERY_ATTEMPT,2026-07-15T02:58:41.041918,VAN-HUB-02,2026-07-15,1.0,SUCCESS,,,,,,,
b8c288ae-3b37-4a0b-a213-f5e93abd3a57,SHP-01066428,PICKUP,2026-07-13T21:56:46.672670,VAN-HUB-01,2026-07-13,,,,,,,,,
cf50c158-2228-4ba6-bf2f-a96ccca12998,SHP-01066428,HUB_SCAN,2026-07-14T04:32:31.189670,VAN-HUB-01,2026-07-14,,,,,,,,,
0364d8b8-fd57-421e-992e-146cfe1a0162,SHP-01066428,DELIVERY_ATTEMPT,2026-07-15T06:13:28.746708,VAN-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
a0cae7f7-1635-4d77-8dad-e3675c96f772,SHP-01066429,PICKUP,2026-07-13T20:35:27.371136,ATL-HUB-01,2026-07-13,,,,,,,,,
17753529-97b8-4d5f-b5da-deed0cf8ee8f,SHP-01066429,HUB_SCAN,2026-07-14T01:54:53.766655,ATL-HUB-01,2026-07-14,,,,,,,,,
e14fb2ba-5ddf-4f03-9bbd-7283c424a524,SHP-01066429,DELIVERY_ATTEMPT,2026-07-14T22:38:37.555739,ATL-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
2ad34892-de91-4423-abad-e3002f8ba639,SHP-01066429,DELIVERY_ATTEMPT,2026-07-16T04:59:49.026139,ATL-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
